Asia Bhutan 416578.24 245874.72 170703.52
Asia Tajikistan 50487.36 16558.08 33929.28
Asia Kyrgyzstan 196649.20 111957.16 84692.04
Asia Taiwan 876644.16 287508.48 589135.68
Asia India 44461.12 30828.48 13632.64
Asia Myanmar 131912.22 91465.38 40446.84
Asia Nepal 426301.28 139811.84 286489.44
Asia Malaysia 4712640.04 3543912.08 1168727.96
Asia Myanmar 754858.28 523404.12 231454.16
Asia Taiwan 3747658.16 2818244.32 929413.84
Asia Kazakhstan 4637266.41 3738240.16 899026.25
Asia Kyrgyzstan 216988.00 135507.00 81481.00
Asia Kyrgyzstan 2501221.20 1506510.93 994710.27
Asia Singapore 437684.46 258332.13 179352.33
Asia Sri Lanka 700921.92 229877.76 471044.16
Asia Malaysia 1373372.58 877057.44 496315.14
Asia Vietnam 6409860.03 5167181.28 1242678.75
Asia South Korea 1186004.34 757401.12 428603.22
Asia Mongolia 76726.10 43682.03 33044.07
Asia Vietnam 2153210.00 1296900.25 856309.75
Asia South Korea 1289295.84 1114492.64 174803.20
Asia Cambodia 704965.28 231203.84 473761.44
Asia China 651796.75 451943.25 199853.50
Asia China 328828.50 220304.70 108523.80
Asia Philippines 993070.76 586134.78 406935.98
Asia Bangladesh 2045686.50 1164658.95 881027.55
Asia Tajikistan 363538.88 273381.76 90157.12
Asia Indonesia 6318690.63 5093686.88 1225003.75
Asia Maldives 231794.24 144753.36 87040.88
Asia Malaysia 1404565.02 829008.81 575556.21
Asia Bhutan 279.90 207.60 72.30
Asia Turkmenistan 721398.24 460696.32 260701.92
Asia Mongolia 27168.96 20151.04 7017.92
Asia Bhutan 1065807.84 349547.52 716260.32
Asia Bangladesh 962875.00 568312.50 394562.50
Asia Sri Lanka 4420606.05 3324302.10 1096303.95
Asia Kyrgyzstan 1860145.10 1059025.73 801119.37
Asia Bhutan 55466.41 41710.82 13755.59
Asia India 389525.18 270089.22 119435.96
Asia Brunei 1192412.88 744650.82 447762.06
Asia Mongolia 61587.33 45678.92 15908.41
Asia India 3495414.00 2105323.35 1390090.65
Asia Bhutan 2307541.60 1389855.74 917685.86
Asia Kyrgyzstan 4299649.18 3233342.36 1066306.82
Asia Brunei 4891238.31 3942974.56 948263.75
Asia Taiwan 3802916.46 3287315.66 515600.80
Asia Kyrgyzstan 4153966.32 3123788.64 1030177.68
Asia Tajikistan 989527.38 584043.39 405483.99
Asia South Korea 2195408.00 1371012.00 824396.00
Asia Japan 668041.60 402368.24 265673.36
Asia Nepal 70795.40 47430.68 23364.72
Asia Bangladesh 570769.44 187192.32 383577.12
Asia Taiwan 72102.24 53477.76 18624.48
Asia Laos 2588295.15 2237373.15 350922.00
Asia Turkmenistan 1492353.50 849633.05 642720.45
Asia North Korea 4166516.00 2509534.90 1656981.10
Asia Taiwan 3006624.40 1810920.41 1195703.99
Asia Turkmenistan 1258019.84 785621.76 472398.08
Asia Singapore 1973059.12 1232157.18 740901.94
Asia Tajikistan 6408.36 4092.48 2315.88
Asia Cambodia 3418466.80 2058977.27 1359489.53
Asia Nepal 6167.13 4574.12 1593.01
Asia Taiwan 43944.30 32593.20 11351.10
Asia Japan 1701139.00 968499.70 732639.30
Asia Tajikistan 308497.44 101176.32 207321.12
Asia Cambodia 948724.00 571426.10 377297.90
Asia Nepal 3413933.88 2951071.48 462862.40
Asia Cambodia 735235.84 241131.52 494104.32
Asia Thailand 964862.43 834046.03 130816.40
Asia Sri Lanka 2244932.32 1401939.48 842992.84
Asia South Korea 5489838.05 4128366.10 1361471.95
Asia Kyrgyzstan 50951.13 37790.12 13161.01
Asia Turkmenistan 524870.06 363934.74 160935.32
Asia China 397441.20 266273.04 131168.16
Asia Turkmenistan 2874440.94 2317173.44 557267.50
Asia North Korea 1358817.60 818429.64 540387.96
Asia India 105345.92 34549.76 70796.16
Asia Philippines 4185375.01 3147408.02 1037966.99
Asia Turkmenistan 189.80 127.16 62.64
Asia Vietnam 9917.05 6644.11 3272.94
Asia Myanmar 267478.26 231213.46 36264.80
Asia Bhutan 907240.68 579378.24 327862.44
Asia Myanmar 61460.96 42615.84 18845.12
Asia Philippines 1012151.36 331950.08 680201.28
Asia Sri Lanka 3745653.35 2816736.70 928916.65
Asia Uzbekistan 1055853.60 674284.80 381568.80
Asia Japan 75181.28 44373.84 30807.44
Asia Vietnam 455125.20 274126.53 180998.67
Asia Thailand 561702.76 331530.78 230171.98
Asia Philippines 667696.04 394090.62 273605.42
Asia Tajikistan 1018798.78 601320.09 417478.69
Asia Laos 3796166.22 3281480.62 514685.60
Asia Cambodia 30770.34 22822.16 7948.18
Asia Indonesia 253134.00 218814.00 34320.00
Asia Cambodia 20595.96 14280.84 6315.12
Asia Laos 65914.56 42094.08 23820.48
Asia Japan 87070.75 58334.65 28736.10
Asia Myanmar 1517336.94 895569.57 621767.37
Asia Uzbekistan 32617.68 24192.32 8425.36
Asia South Korea 1327200.72 828824.58 498376.14
Asia South Korea 1498553.28 1295378.88 203174.40
Asia Bhutan 1161304.28 685430.34 475873.94
Asia Philippines 1481134.56 924954.84 556179.72
Asia Cambodia 1524532.16 952056.24 572475.92
Asia Malaysia 560422.61 388586.19 171836.42
Asia Indonesia 400231.81 277512.99 122718.82
Asia Maldives 1355520.72 865656.96 489863.76
Asia Mongolia 78222.72 58017.28 20205.44
Asia Uzbekistan 547672.73 379745.67 167927.06
Asia Bangladesh 2031081.80 1156344.14 874737.66
Asia China 1352338.68 798183.54 554155.14
Asia Mongolia 1107845.46 653877.63 453967.83
Asia Malaysia 1339538.97 1079842.72 259696.25
Asia China 457682.50 260569.75 197112.75
Asia Kazakhstan 418224.30 280197.06 138027.24
Asia South Korea 512193.00 291603.90 220589.10
Asia Maldives 595912.90 339267.67 256645.23
Asia Japan 387666.50 259724.30 127942.20
Asia China 438343.71 378912.91 59430.80
Asia Thailand 4117549.60 2480041.94 1637507.66
Asia China 1069878.48 668129.22 401749.26
Asia South Korea 43888.32 32551.68 11336.64
Asia North Korea 466079.20 152857.60 313221.60
Asia Tajikistan 919738.20 542852.10 376886.10
Asia Brunei 2707079.97 2182258.72 524821.25
Asia North Korea 631691.17 438002.43 193688.74
Asia Taiwan 528302.72 366314.88 161987.84
Asia Philippines 753632.33 522554.07 231078.26
Asia Cambodia 584317.65 505095.65 79222.00
Asia Sri Lanka 2329838.80 1403285.57 926553.23
Asia Myanmar 1240953.30 732441.15 508512.15
Asia Maldives 226974.56 74439.68 152534.88
Asia Cambodia 3695334.51 3194319.71 501014.80
Asia Brunei 686953.54 405456.87 281496.67
Asia Japan 2061386.00 1287316.50 774069.50
Asia Bangladesh 253117.81 175506.99 77610.82
Asia Nepal 6131142.15 4942498.40 1188643.75
Asia Uzbekistan 2488214.16 1553866.74 934347.42
Asia Philippines 290204.20 194427.64 95776.56
Asia Kazakhstan 1478976.00 872928.00 606048.00
Asia Malaysia 1316491.90 990003.80 326488.10
Asia North Korea 1323626.80 826592.70 497034.10
Asia Brunei 1883800.60 1072493.38 811307.22
Asia Malaysia 1352954.92 798547.26 554407.66
Asia Cambodia 1420900.00 855822.50 565077.50
Asia China 589186.24 367941.36 221244.88
Asia Sri Lanka 33308.10 24704.40 8603.70
Asia China 6134050.33 4612814.66 1521235.67
Asia Mongolia 923415.78 744393.28 179022.50
Asia China 2691840.40 1621322.81 1070517.59
Asia Taiwan 1853588.08 1157548.62 696039.46
Asia Cambodia 1516209.60 913228.44 602981.16
Asia Malaysia 3172.20 2352.80 819.40
Asia Tajikistan 4517443.77 3641647.52 875796.25
Asia Indonesia 3849324.36 3327431.56 521892.80
Asia Brunei 2270118.06 1830010.56 440107.50
Asia China 289008.50 164539.55 124468.95
Asia Thailand 1266603.45 1021047.20 245556.25
Asia Tajikistan 1032408.30 587775.09 444633.21
Asia Myanmar 1339078.86 1157526.06 181552.80
Asia South Korea 42227.58 31319.92 10907.66
Asia Maldives 496190.16 316874.88 179315.28
Asia Taiwan 364666.20 232881.60 131784.60
Asia South Korea 3660317.64 3164050.44 496267.20
Asia India 1168135.96 878439.92 289696.04
Asia Myanmar 833496.40 474529.72 358966.68
Asia Bhutan 3151337.60 1898082.64 1253254.96
Asia Mongolia 2434874.19 1962825.44 472048.75
Asia Cambodia 1834799.61 1586036.81 248762.80
Asia Kyrgyzstan 1201567.50 767340.00 434227.50
Asia Kazakhstan 88862.40 50591.52 38270.88
Asia Vietnam 533723.52 175042.56 358680.96
Asia Maldives 1177154.70 751749.60 425405.10
Asia China 622287.75 537917.75 84370.00
Asia Malaysia 346745.44 113720.32 233025.12
Asia Philippines 295358.96 184448.94 110910.02
Asia Laos 2488729.11 2151306.31 337422.80
Asia Kyrgyzstan 3822002.40 2302030.86 1519971.54
Asia Brunei 2199990.40 1325076.56 874913.84
Asia Turkmenistan 139893.44 87362.16 52531.28
Asia Bangladesh 1970606.00 1121913.80 848692.20
Asia South Korea 1044095.20 652027.80 392067.40
Asia Taiwan 326313.65 218619.83 107693.82
Asia Maldives 60235.01 41765.79 18469.22
Asia India 4095826.83 3080067.66 1015759.17
Asia Uzbekistan 1023266.52 603957.06 419309.46
Asia China 4051969.60 2440542.44 1611427.16
Asia Nepal 604974.08 198410.24 406563.84
Asia Myanmar 1764343.98 1525133.58 239210.40
Asia North Korea 1177491.74 885475.48 292016.26
Asia Thailand 247332.18 157950.24 89381.94
Asia Myanmar 3869489.82 3119312.32 750177.50
Asia Japan 1487261.28 928780.92 558480.36
Asia Maldives 478356.30 282337.65 196018.65
Asia China 1970811.70 1122030.91 848780.79
Asia Vietnam 397207.80 275416.20 121791.60
Asia Bhutan 724297.26 462547.68 261749.58
Asia Nepal 208637.65 139780.63 68857.02
Asia Tajikistan 3084446.00 1857793.15 1226652.85
Asia Vietnam 789888.00 449702.40 340185.60
Asia Taiwan 1969229.92 1229765.88 739464.04
Asia Kazakhstan 1624857.20 1014708.30 610148.90
Asia Malaysia 88892.62 52466.61 36426.01
Asia Kyrgyzstan 1106052.42 706342.56 399709.86
Asia Myanmar 352506.05 236167.91 116338.14
Asia Uzbekistan 5084866.43 3823826.86 1261039.57
Asia Vietnam 22280.04 16524.96 5755.08
Asia Brunei 1111850.46 710045.28 401805.18
Asia Brunei 1082070.00 651741.75 430328.25
Asia South Korea 1472197.36 868927.08 603270.28
Asia Kyrgyzstan 749798.94 563849.88 185949.06
Asia Kyrgyzstan 234733.44 76984.32 157749.12
Asia Japan 5293366.67 3980619.34 1312747.33
Asia Myanmar 705132.62 416186.61 288946.01
Asia Laos 79621.10 53343.62 26277.48
Asia Vietnam 202853.86 140654.94 62198.92
Asia Indonesia 959232.33 773266.08 185966.25
Asia Thailand 789593.53 547488.87 242104.66
Asia Myanmar 176608.90 118322.38 58286.52
Asia Taiwan 392140.54 271902.66 120237.88
Asia Laos 1479394.40 842255.12 637139.28
Asia Brunei 124602.00 75049.05 49552.95
Asia Sri Lanka 369366.40 121139.20 248227.20
Asia Kazakhstan 956712.60 564675.30 392037.30
Asia Uzbekistan 790819.48 548338.92 242480.56
Asia Mongolia 389231.58 248569.44 140662.14
Asia Laos 397238.10 320225.60 77012.50
Asia India 224960.45 150716.39 74244.06
Asia Laos 489602.68 288975.54 200627.14
Asia India 3153.54 2338.96 814.58
Asia Japan 101685.35 68125.97 33559.38
Asia China 6501029.43 5240675.68 1260353.75
Asia India 79706.19 59117.56 20588.63
Asia Bangladesh 2626697.60 1582086.64 1044610.96
Asia Turkmenistan 41350.56 30669.44 10681.12
Asia Japan 559616.00 337062.40 222553.60
Asia India 501413.55 347670.45 153743.10
Asia Nepal 383885.81 266178.99 117706.82
Asia Uzbekistan 1176809.70 669986.31 506823.39
Asia Japan 37599.90 27887.60 9712.30
Asia Kazakhstan 3393475.06 2551898.12 841576.94
Asia Vietnam 709906.78 492235.62 217671.16
Asia Kyrgyzstan 307523.45 206030.99 101492.46
Asia Nepal 5922754.95 4774511.20 1148243.75
Asia Kyrgyzstan 1794734.76 1446789.76 347945.00
Asia Brunei 1390853.68 820916.04 569937.64
Asia Indonesia 142190.96 88796.94 53394.02
Asia Nepal 988219.04 324101.12 664117.92
Asia Thailand 1178250.88 695432.64 482818.24
Asia South Korea 17841.20 11953.04 5888.16
Asia North Korea 1454127.20 875835.58 578291.62
Asia Indonesia 326347.89 226283.31 100064.58
Asia Indonesia 8908.57 6177.03 2731.54
Asia Kazakhstan 1494382.00 882021.00 612361.00
Asia Taiwan 238176.76 140577.78 97598.98
Asia India 5567357.37 4186660.74 1380696.63
Asia Nepal 21086.34 14620.86 6465.48
Asia Thailand 83027.67 61581.08 21446.59
Asia Brunei 6680026.92 5023389.84 1656637.08
Asia Indonesia 161416.75 111923.25 49493.50
Asia Bhutan 1334922.42 852502.56 482419.86
Asia Bhutan 72036.93 53429.32 18607.61
Asia Singapore 46892.58 34779.92 12112.66
Asia Sri Lanka 53608.80 33478.20 20130.60
Asia Cambodia 1483993.08 947701.44 536291.64
Asia Laos 704091.04 230917.12 473173.92
Asia Vietnam 2854929.63 2467857.23 387072.40
Asia Uzbekistan 390228.80 261440.96 128787.84
Asia Cambodia 1256232.88 784505.82 471727.06
Asia Vietnam 2987166.90 2246353.80 740813.10
Asia Nepal 110825.88 76844.52 33981.36
Asia Tajikistan 1529893.04 955404.06 574488.98
Asia China 58590.72 37416.96 21173.76
Asia Bhutan 54312.16 17812.48 36499.68
Asia Indonesia 13351.23 9902.52 3448.71
Asia Myanmar 315840.60 201700.80 114139.80
Asia Indonesia 238815.85 159999.07 78816.78
Asia Bangladesh 6153430.16 4627388.32 1526041.84
Asia Sri Lanka 4831592.10 3633364.20 1198227.90
Asia Bangladesh 62781.57 46564.68 16216.89
Asia Tajikistan 387429.25 259565.35 127863.90
Asia Bangladesh 687589.76 225505.28 462084.48
Asia Thailand 481798.35 334069.65 147728.70
Asia Malaysia 13248.60 9826.40 3422.20
Asia India 3887072.49 3133486.24 753586.25
Asia Bhutan 1381456.02 815369.31 566086.71
Asia Tajikistan 207925.90 139303.78 68622.12
Asia Vietnam 4433437.68 3573927.68 859510.00
Asia Laos 1137109.60 647384.08 489725.52
Asia Uzbekistan 1429522.02 912915.36 516606.66
Asia Nepal 53190.33 39450.92 13739.41
Asia South Korea 1304960.80 742945.84 562014.96
Asia Brunei 115131.28 71898.42 43232.86
Asia Taiwan 3224791.92 2599601.92 625190.00
Asia Taiwan 6627233.59 4983689.18 1643544.41
Asia Myanmar 1167553.20 664716.36 502836.84
Asia Vietnam 900372.56 562274.34 338098.22
Asia Turkmenistan 2100443.84 1311707.76 788736.08
Asia Cambodia 365430.32 215685.96 149744.36
Asia Malaysia 283439.64 196531.56 86908.08
Asia Sri Lanka 23763.51 17625.24 6138.27
Asia Myanmar 810843.33 562223.07 248620.26
Asia India 343639.20 206977.38 136661.82
Asia Nepal 812715.36 266542.08 546173.28
Asia India 1618549.94 1217151.88 401398.06
Asia Turkmenistan 1041137.48 614504.94 426632.54
Asia Uzbekistan 1802276.80 1125505.20 676771.60
Asia China 675707.16 398818.98 276888.18
Asia Tajikistan 1065320.30 606512.69 458807.61
Asia Bhutan 1018832.10 580045.83 438786.27
Asia South Korea 513943.84 168555.52 345388.32
Asia Nepal 2044148.19 1647849.44 396298.75
Asia Uzbekistan 556611.84 355461.12 201150.72
Asia Indonesia 709497.00 453096.00 256401.00
Asia Japan 470229.50 315038.90 155190.60
Asia Turkmenistan 1382996.62 816278.61 566718.01
Asia Sri Lanka 440403.70 250732.51 189671.19
Asia Sri Lanka 1193993.20 719154.23 474838.97
Asia Bangladesh 6248324.50 4698749.00 1549575.50
Asia Laos 14943.82 8820.21 6123.61
Asia India 924678.00 556942.95 367735.05
Asia Philippines 85873.32 63691.68 22181.64
Asia Laos 213846.40 160812.80 53033.60
Asia Kazakhstan 848716.54 500933.37 347783.17
Asia Singapore 577177.26 400203.54 176973.72
Asia Kyrgyzstan 932111.22 595260.96 336850.26
Asia Kyrgyzstan 247737.76 81249.28 166488.48
Asia Myanmar 881149.50 562716.00 318433.50
Asia Kazakhstan 496009.04 309753.06 186255.98
Asia Malaysia 3464810.00 2086890.25 1377919.75
Asia Kazakhstan 1529996.60 871064.18 658932.42
Asia Malaysia 33961.20 25188.80 8772.40
Asia Philippines 128562.50 73193.75 55368.75
Asia Turkmenistan 317209.54 187224.87 129984.67
Asia Taiwan 645718.56 412366.08 233352.48
Asia Uzbekistan 1175564.40 734129.10 441435.30
Asia Cambodia 408544.50 273711.90 134832.60
Asia Brunei 1774196.00 1107969.00 666227.00
Asia Tajikistan 1049456.08 655375.62 394080.46
Asia Malaysia 687261.66 405638.73 281622.93
Asia North Korea 727196.28 464399.04 262797.24
Asia Bangladesh 467499.84 153323.52 314176.32
Asia Uzbekistan 1239024.80 746277.22 492747.58
Asia India 786597.44 257976.32 528621.12
Asia Turkmenistan 944280.72 589694.58 354586.14
Asia Sri Lanka 9731.19 7217.56 2513.63
Asia India 97095.24 67323.96 29771.28
Asia China 512086.08 167946.24 344139.84
Asia China 9667.90 5504.17 4163.73
Asia Bhutan 590330.56 193607.68 396722.88
Asia Vietnam 620167.24 430011.96 190155.28
Asia Bhutan 42638.10 31624.40 11013.70
Asia Bangladesh 1156528.42 682611.51 473916.91
Asia Bangladesh 216816.18 138462.24 78353.94
Asia North Korea 396799.15 275132.85 121666.30
Asia Myanmar 5191446.12 4184981.12 1006465.00
Asia Mongolia 1608458.80 968791.07 639667.73
Asia Kyrgyzstan 399418.40 130995.20 268423.20
Asia China 1467860.00 916665.00 551195.00
Asia Thailand 197743.68 126282.24 71461.44
Asia Turkmenistan 106962.32 66796.98 40165.34
Asia Indonesia 652123.67 452169.93 199953.74
Asia Sri Lanka 1166542.32 688521.96 478020.36
Asia Myanmar 584195.52 344806.56 239388.96
Asia Myanmar 1722326.10 980562.03 741764.07
Asia South Korea 473134.97 328062.63 145072.34
Asia Japan 1679470.59 1353871.84 325598.75
Asia Uzbekistan 1768197.20 1006677.56 761519.64
Asia Thailand 703777.03 487985.37 215791.66
Asia Turkmenistan 2186473.20 1365432.30 821040.90
Asia Taiwan 270322.65 181107.63 89215.02
Asia Vietnam 4411918.54 3317769.08 1094149.46
Asia South Korea 739742.40 445554.36 294188.04
Asia Laos 4170382.65 3604960.65 565422.00
Asia Turkmenistan 1194499.90 680057.77 514442.13
Asia Maldives 12166.32 9023.68 3142.64
Asia India 142598.82 123265.22 19333.60
Asia South Korea 503015.84 164971.52 338044.32
Asia Cambodia 17841.20 11953.04 5888.16
Asia India 610896.72 528071.12 82825.60
Asia South Korea 783899.60 472150.69 311748.91
Asia Thailand 3261910.89 2629524.64 632386.25
Asia Turkmenistan 1898517.36 1185606.54 712910.82
Asia Philippines 550566.45 475920.45 74646.00
Asia Taiwan 2457835.84 1534895.76 922940.08
Asia Indonesia 379.60 254.32 125.28
Asia Maldives 66793.47 49540.28 17253.19
Asia Turkmenistan 90638.57 62847.03 27791.54
Asia Kyrgyzstan 834200.01 672473.76 161726.25
Asia Uzbekistan 1502393.12 886749.36 615643.76
Asia Brunei 6541695.03 4919364.06 1622330.97
Asia Uzbekistan 5231821.14 4217528.64 1014292.50
Asia Singapore 1296046.08 1120327.68 175718.40
Asia India 75398.05 50514.31 24883.74
Asia Indonesia 5283917.94 4259525.44 1024392.50
Asia Brunei 186246.06 150138.56 36107.50
Asia Mongolia 864874.50 747614.50 117260.00
Asia Malaysia 538901.88 318073.14 220828.74
Asia Kazakhstan 4029036.27 3247927.52 781108.75
Asia Philippines 1825992.84 1471987.84 354005.00
Asia India 2628009.20 1582876.63 1045132.57
Asia Turkmenistan 61020.70 40881.94 20138.76
Asia Myanmar 370514.30 218686.65 151827.65
Asia Kyrgyzstan 156758.14 108693.06 48065.08
Asia Kazakhstan 92646.90 68715.60 23931.30
Asia Malaysia 358722.00 240332.40 118389.60
Asia Thailand 810458.00 461413.40 349044.60
Asia Thailand 70198.92 52066.08 18132.84
Asia Tajikistan 1481645.12 925273.68 556371.44
Asia Singapore 987216.48 582679.44 404537.04
Asia Mongolia 127417.07 88348.53 39068.54
Asia China 274166.10 183682.62 90483.48
Asia Mongolia 2947738.97 2216703.94 731035.03
Asia Malaysia 171919.44 138589.44 33330.00
Asia Philippines 734866.20 433736.10 301130.10
Asia Maldives 752569.84 521817.36 230752.48
Asia Nepal 1569972.00 980433.00 589539.00
Asia Bangladesh 877721.90 499708.37 378013.53
Asia Nepal 4554562.74 3671570.24 882992.50
Asia Thailand 620167.24 430011.96 190155.28
Asia Mongolia 2562981.75 2215491.75 347490.00
Asia Kyrgyzstan 92921.22 59340.96 33580.26
Asia Cambodia 30604.00 18433.10 12170.90
Asia Singapore 305038.80 180041.40 124997.40
Asia North Korea 333146.45 223197.59 109948.86
Asia Indonesia 10104.39 7494.36 2610.03
Asia Japan 2052072.96 1773852.16 278220.80
Asia India 2515784.40 1571084.10 944700.30
Asia Bangladesh 2619.02 1545.81 1073.21
Asia Philippines 286422.88 93936.64 192486.24
Asia Vietnam 487493.10 311320.80 176172.30
Asia Singapore 1043951.84 342379.52 701572.32
Asia Maldives 130686.27 90615.33 40070.94
Asia Kazakhstan 75514.51 56787.02 18727.49
Asia Laos 581364.42 502542.82 78821.60
Asia Maldives 424589.36 250603.08 173986.28
Asia India 306733.46 181041.63 125691.83
Asia Indonesia 56819.70 42142.80 14676.90
Asia Vietnam 75682.75 50705.05 24977.70
Asia Laos 1436814.50 818013.35 618801.15
Asia Philippines 211788.78 183074.38 28714.40
Asia Singapore 354941.44 116408.32 238533.12
Asia Malaysia 596996.64 195793.92 401202.72
Asia Nepal 185055.00 123981.00 61074.00
Asia Laos 74919.90 55567.60 19352.30
Asia Kazakhstan 815815.20 491373.78 324441.42
Asia Kyrgyzstan 1003760.96 626839.44 376921.52
Asia South Korea 597961.02 381867.36 216093.66
Asia Sri Lanka 1842611.04 1150693.56 691917.48
Asia Mongolia 5015366.35 3771562.70 1243803.65
Asia Kazakhstan 1283773.70 730883.51 552890.19
Asia Uzbekistan 1123327.70 639537.71 483789.99
Asia Malaysia 1204595.14 710981.67 493613.47
Asia North Korea 300571.06 177404.43 123166.63
Asia Bangladesh 992146.40 585589.20 406557.20
Asia North Korea 1447239.64 854196.42 593043.22
Asia Brunei 2118309.69 1831108.49 287201.20
Asia North Korea 2927.14 1727.67 1199.47
Asia Bangladesh 851091.24 543520.32 307570.92
Asia Maldives 2151639.00 1859919.00 291720.00
Asia Bhutan 102067.52 33474.56 68592.96
Asia Kazakhstan 38560.89 28600.36 9960.53
Asia Philippines 1217740.98 777668.64 440072.34
Asia North Korea 2788024.40 1679255.41 1108768.99
Asia China 3190277.79 2571779.04 618498.75
Asia Taiwan 5581520.91 4499432.16 1082088.75
Asia Turkmenistan 851228.40 512703.51 338524.89
Asia Cambodia 376578.88 123504.64 253074.24
Asia Turkmenistan 367458.08 254788.32 112669.76
Asia Uzbekistan 867665.92 512117.76 355548.16
Asia Mongolia 1980462.24 1236780.36 743681.88
Asia India 1598501.84 1202075.68 396426.16
Asia South Korea 308169.60 101068.80 207100.80
Asia Singapore 769730.22 620502.72 149227.50
Asia Mongolia 23879.30 14094.15 9785.15
Asia Brunei 348034.98 222260.64 125774.34
Asia Japan 709171.21 491725.59 217445.62
Asia Maldives 78855.86 59299.72 19556.14
Asia Tajikistan 162849.54 140770.34 22079.20
Asia China 2366381.01 2045546.21 320834.80
Asia Sri Lanka 772732.56 482564.34 290168.22
Asia Indonesia 337953.55 234330.45 103623.10
Asia Myanmar 541959.44 338448.66 203510.78
Asia North Korea 354871.66 246061.14 108810.52
Asia China 563446.62 390682.98 172763.64
Asia Philippines 364448.80 119526.40 244922.40
Asia Indonesia 494601.28 162211.84 332389.44
Asia Mongolia 1931.31 1432.44 498.87
Asia Tajikistan 667537.50 426300.00 241237.50
Asia Turkmenistan 1155956.80 696244.52 459712.28
Asia Myanmar 435615.90 278191.20 157424.70
Asia India 268644.54 202021.08 66623.46
Asia Taiwan 342822.51 257803.02 85019.49
Asia Thailand 2305178.40 1439562.60 865615.80
Asia Thailand 88071.60 54999.90 33071.70
Asia Bhutan 3621081.87 3130134.27 490947.60
Asia Singapore 166647.47 115550.13 51097.34
Asia Brunei 97674.04 57649.62 40024.42
Asia Tajikistan 1843689.10 1049656.93 794032.17
Asia Bhutan 1862819.20 1060548.16 802271.04
Asia China 1395979.60 840812.69 555166.91
Asia India 574725.80 327205.34 247520.46
Asia Singapore 3248131.11 2807748.31 440382.80
Asia Philippines 167.94 124.56 43.38
Asia Tajikistan 1456681.26 930259.68 526421.58
Asia Brunei 3497889.99 3023644.79 474245.20
Asia Uzbekistan 407236.02 260067.36 147168.66
Asia South Korea 233420.88 161849.52 71571.36
Asia Philippines 1942680.80 1213186.20 729494.60
Asia Taiwan 1084538.64 692603.52 391935.12
Asia Indonesia 426082.72 139740.16 286342.56
Asia South Korea 858872.82 548489.76 310383.06
Asia Turkmenistan 90650.28 67234.72 23415.56
Asia Mongolia 812720.70 462701.61 350019.09
Asia Vietnam 361491.79 250651.41 110840.38
Asia North Korea 307727.20 175196.56 132530.64
Asia Singapore 3556909.02 2867331.52 689577.50
Asia Indonesia 199940.40 113830.92 86109.48
Asia Japan 2301420.80 1386169.12 915251.68
Asia India 2396313.36 1496475.54 899837.82
Asia Thailand 81096.36 60148.64 20947.72
Asia Kazakhstan 727804.80 238694.40 489110.40
Asia Taiwan 1486182.50 846119.75 640062.75
Asia Sri Lanka 154331.60 92955.49 61376.11
Asia Myanmar 1254510.58 740442.99 514067.59
Asia Sri Lanka 649838.22 414996.96 234841.26
Asia Bangladesh 750672.40 452137.61 298534.79
Asia Japan 69881.70 51830.80 18050.90
Asia Taiwan 3853121.37 3330713.77 522407.60
Asia Japan 1976976.54 1708937.34 268039.20
Asia South Korea 311699.05 208828.51 102870.54
Asia Maldives 1504087.78 887749.59 616338.19
Asia Kazakhstan 898585.60 561158.40 337427.20
Asia South Korea 523398.92 362914.68 160484.24
Asia Taiwan 64880.82 48121.68 16759.14
Asia Indonesia 2636390.61 2278947.81 357442.80
Asia South Korea 869706.00 555408.00 314298.00
Asia Uzbekistan 75955.53 56335.72 19619.81
Asia Maldives 712068.48 233533.44 478535.04
Asia India 1348360.44 1165549.24 182811.20
Asia North Korea 909724.30 536941.65 372782.65
Asia Brunei 1016194.72 333276.16 682918.56
Asia Nepal 3150893.05 2369476.10 781416.95
Asia India 314356.25 210608.75 103747.50
Asia Mongolia 5425015.86 4079619.72 1345396.14
Asia Philippines 1156831.20 696771.18 460060.02
Asia Japan 2149275.20 1294530.28 854744.92
Asia Sri Lanka 2497286.40 1504140.96 993145.44
Asia Kazakhstan 256894.30 172111.06 84783.24
Asia Uzbekistan 430912.64 269100.96 161811.68
Asia Taiwan 67189.20 45014.64 22174.56
Asia Malaysia 330394.35 221353.77 109040.58
Asia Uzbekistan 307876.91 213475.89 94401.02
Asia Brunei 1460967.44 912360.66 548606.78
Asia Maldives 709618.98 613408.58 96210.40
Asia Turkmenistan 501813.76 164577.28 337236.48
Asia Myanmar 5686309.43 4276112.86 1410196.57
Asia North Korea 1562058.32 975490.98 586567.34
Asia Myanmar 681873.39 472797.81 209075.58
Asia China 526401.76 172641.28 353760.48
Asia Myanmar 692887.44 558557.44 134330.00
Asia Japan 241286.10 137370.03 103916.07
Asia Nepal 38547.28 24072.42 14474.86
Asia Bhutan 3400157.76 2556923.52 843234.24
Asia Thailand 352743.30 236326.86 116416.44
Asia Taiwan 1521877.77 1226831.52 295046.25
Asia Japan 141229.44 97925.76 43303.68
Asia Thailand 475995.52 330046.08 145949.44
Asia Taiwan 3624634.86 2921927.36 702707.50
Asia South Korea 1413230.08 882549.12 530680.96
Asia Vietnam 212498.00 147342.00 65156.00
Asia North Korea 97176.97 67380.63 29796.34
Asia Taiwan 182302.90 122137.18 60165.72
